scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug,regex_estimated,regex_l2b_plus,judge_effect,judge_rationale,rel_error_judge,L2b_plus_judge,L2b_plus_v2,es_window_match,rel_error_v2
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4122,0.0,1,,GPT-4o,gpt-4o,0.4122,1,0.4122,The treatment effect coefficient on the endogenous regressor x is 0.41220 from the IV regression (ivreg) output in the Coefficients table.,2.4260009072594307e-06,1,1,,2.4260009072594307e-06
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in anova.ivreg(iv, diagnostics = TRUE) : 
  argument ""object2"" is missing, with no default
Calls: suppressMessages ... anova -> anova.ivreg -> waldtest -> waldtest.default
Execution halted",o3,o3,,0,,,,0,0,,
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2203,0.4656,1,,Opus,claude-opus-4-6,0.2203,1,0.4122,"The IV/2SLS coefficient on the treatment variable x (immigrant inflow) is 0.4122, shown in the main IV/2SLS Regression output.",2.4260009072594307e-06,1,1,,2.4260009072594307e-06
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.412201,0.0,1,,Gemini,gemini-2.5-flash,0.412201,1,0.4122,"The IV (2SLS) coefficient on the endogenous treatment variable x (immigrant inflow) is 0.4122, reported in the IV regression output and confirmed in the robust standard errors section.",2.4260009072594307e-06,1,1,,2.4260009072594307e-06
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0522,1.5526,0,,GPT-5,gpt-5,1.0522,0,0.4122,"The IV (2SLS) treatment effect coefficient on x is 0.4122, reported in the main results section with controls.",2.4260009072594307e-06,1,1,,2.4260009072594307e-06
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in constants(lhs, cnames_symb) : 
  The hypothesis ""z = 0"" is not well formed: contains bad coefficient/variable names.
Calls: suppressMessages ... linearHypothesis.default -> makeHypothesis -> ",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in phtest(iv_model, lm(y ~ x + controls, data = data)) : 
  could not find function ""phtest""
Calls: suppressMessages -> withCallingHandlers
Execution halted",GPT-4o,gpt-4o,,0,,,,0,0,,
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3843,3.4971,0,,o3,o3,0.3843,0,-0.1539,"The 2SLS estimate (coefficient on the endogenous regressor x) is -0.1539, shown in the '2SLS estimate (robust SE)' section and confirmed in the summary.",1.949355737930564e-05,1,1,,1.949355737930564e-05
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.1539,0.0,1,,Opus,claude-opus-4-6,-0.1539,1,-0.1539,"The IV (2SLS) coefficient on x (the endogenous treatment variable for Democratic control) is -0.1539, shown in the 'IV / 2SLS Estimation' section and confirmed in the 'Comparison: OLS vs IV' section.",1.949355737930564e-05,1,1,,1.949355737930564e-05
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0692871449220491,1.4502,0,,Gemini,gemini-2.5-flash,0.0692871449220491,0,-0.1539,"The IV treatment effect coefficient on the endogenous regressor 'x' is -0.153897317488774, extracted from the IV regression results and rounded to 4 decimal places.",1.949355737930564e-05,1,1,,1.949355737930564e-05
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3843,3.4971,0,,GPT-5,gpt-5,0.3843,0,-0.1539,The main 2SLS treatment effect coefficient on x is reported in the 'Main 2SLS' section as beta_x(IV) = -0.1539.,1.949355737930564e-05,1,1,,1.949355737930564e-05
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(clubSandwich) : 
  there is no package called ‘clubSandwich’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.449853,0.0,1,,GPT-4o,gpt-4o,0.449853,1,0.4499,"The IV regression coefficient on x (the endogenous treatment variable for pollution) is 0.449853, found in the ivreg output coefficients table.",0.00010447857411203048,1,1,,0.00010447857411203048
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4498533,0.0,1,,o3,o3,0.4498533,1,0.4499,The treatment effect coefficient on x from the baseline 2SLS regression is shown in the 'Baseline 2SLS results' table and confirmed in the final summary output as 0.4499.,0.00010447857411203048,1,1,,0.00010447857411203048
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in summary(balance_test)$coefficients[""z"", ""Pvalue""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",Opus,claude-opus-4-6,,0,,,,0,0,,
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in se(iv_model) : could not find function ""se""
Calls: suppressMessages -> withCallingHandlers -> cat -> sprintf
Execution halted",Gemini,gemini-2.5-flash,,0,,,,0,0,,
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.449,0.0019,1,,GPT-5,gpt-5,0.449,1,0.4499,The 2SLS IV coefficient on the endogenous regressor x (pollution effect on infant mortality) is reported in the main results section as 0.4499.,0.00010447857411203048,1,1,,0.00010447857411203048
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k,,0,,The stdout only contains the BP test statistic (0.9561588) and does not display the coefficient table from the second stage regression or the printed coefficient value.,,0,0,,
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936427,0.0,1,,GPT-4o,gpt-4o,-0.1936427,1,-0.1936,The IV (2SLS) treatment effect coefficient on the endogenous regressor x (mobile adoption) is explicitly printed as -0.1936427.,0.00022205811725709292,1,1,,0.00022205811725709292
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3,,0,-0.1936,"The 2SLS / IV estimate coefficient on the endogenous regressor x is -0.19364269, found in the '=== 2SLS / IV estimate (robust se) ===' section of the output.",0.00022205811725709292,1,1,,0.00022205811725709292
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936427,0.0,1,,Opus,claude-opus-4-6,-0.1936427,1,-0.1936,"The IV (2SLS) coefficient on x from the ivreg model, displayed in the robust standard errors output and confirmed in the summary results section.",0.00022205811725709292,1,1,,0.00022205811725709292
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in contrib.url(repos, ""source"") : 
  trying to use CRAN without setting a mirror
Calls: suppressMessages ... withCallingHandlers -> install.packages -> contrib.url
Execution halted",Gemini,gemini-2.5-flash,,0,,,,0,0,,
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936,0.0002,1,,GPT-5,gpt-5,-0.1936,1,-0.1936,The 2SLS treatment effect coefficient on the endogenous regressor x is reported as -0.1936 in the 'Main 2SLS Estimate' section.,0.00022205811725709292,1,1,,0.00022205811725709292
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in bptest(second_stage, ~predicted_x + controls, data = data, order.by = ""fitted"") : 
  unused argument (order.by = ""fitted"")
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-4o,gpt-4o,,0,,"The stdout does not contain the summary output of the IV regression model (ivreg), only diagnostic test results; the coefficient table with the treatment effect on x is missing.",,0,0,,
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in first_stage$diagnostics : 
  $ operator is invalid for atomic vectors
Calls: suppressMessages -> withCallingHandlers
Execution halted",o3,o3,,0,,,,0,0,,
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.6373,0.0,1,,Opus,claude-opus-4-6,0.6373,1,0.6373,"IV/2SLS coefficient on x (road density) with controls from the second-stage regression, explicitly labeled as the KEY RESULT in the output.",2.0398972519335455e-05,1,1,,2.0398972519335455e-05
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.6373,0.0,1,,Gemini,gemini-2.5-flash,0.6373,1,0.6373,"The IV coefficient for road_density (the endogenous treatment variable) is 0.6373, shown in the comparison output at the end of the stdout.",2.0398972519335455e-05,1,1,,2.0398972519335455e-05
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.1767,0.8464,0,,GPT-5,gpt-5,1.1767,0,0.6373,IV (2SLS) coefficient on x (endogenous treatment) from HC1 robust estimation: beta_x = 0.6373,2.0398972519335455e-05,1,1,,2.0398972519335455e-05
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in x$terms : $ operator is invalid for atomic vectors
Calls: suppressMessages ... model.matrix.default -> terms -> terms.default -> %||% -> %||%
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.314225,0.0,1,,GPT-4o,gpt-4o,-0.314225,1,-0.3142,"The treatment effect coefficient on the endogenous regressor 'x' from the IV (2SLS) regression is -0.314225, found in the Coefficients table of the ivreg output.",7.956082425013047e-05,1,1,,7.956082425013047e-05
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in fs$diagnostics[""weak"", ] : subscript out of bounds
Calls: suppressMessages -> withCallingHandlers -> print
Execution halted",o3,o3,,0,,,,0,0,,
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.3142,0.0001,1,,Opus,claude-opus-4-6,-0.3142,1,-0.3142,"The treatment effect coefficient on x from the 2SLS estimation with controls is -0.314225, which appears in the IV/2SLS section of the output.",7.956082425013047e-05,1,1,,7.956082425013047e-05
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.315128,2.0029,0,,Gemini,gemini-2.5-flash,0.315128,0,-0.3142,"The IV coefficient on the endogenous regressor 'x' (trade volume) from the ivreg 2SLS model is -0.3142, shown in the IV Regression Results table and confirmed in the final comparison section.",7.956082425013047e-05,1,1,,7.956082425013047e-05
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3151,2.0028,0,,GPT-5,gpt-5,0.3151,0,-0.3142,The IV (2SLS) main estimate coefficient on the endogenous regressor x with robust standard errors is β_x (IV) = -0.3142.,7.956082425013047e-05,1,1,,7.956082425013047e-05
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in bptest(second_stage, ~predict(first_stage) + controls, data = data,  : 
  unused argument (order.by = ""nw"")
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k,,0,,,,0,0,,
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.166640871067737,0.273,1,,GPT-4o,gpt-4o,0.166640871067737,1,0.2292,"The IV estimate of the effect of seed adoption on income (coefficient on x) is 0.22923, shown in the ivreg coefficient table and confirmed by the printed statement.",0.00012214912663374564,1,1,,0.00012214912663374564
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.024525,3.4695,0,,o3,o3,1.024525,0,0.2292,"The IV 2SLS coefficient on x (the treatment/endogenous regressor) is 0.229228, found in the 'IV 2SLS (robust s.e.)' output table and confirmed in the final summary statement.",0.00012214912663374564,1,1,,0.00012214912663374564
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2292,0.0001,1,,Opus,claude-opus-4-6,0.2292,1,0.2292,"The IV/2SLS coefficient on x (the endogenous treatment variable) from section 3 is 0.22923, confirmed by the Wald estimate calculation (0.1159 / 0.5056 = 0.2292).",0.00012214912663374564,1,1,,0.00012214912663374564
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in iv_diag[""Weak instrument"", ""F-Statistic""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",Gemini,gemini-2.5-flash,,0,,,,0,0,,
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.3625,0,,GPT-5,gpt-5,1.0,0,0.2292,"The 2SLS (IV) main specification coefficient on the endogenous regressor x is 0.2292, as stated in the '2SLS (IV) main specification' section and confirmed in the 'Main causal estimate (preferred 2SLS",0.00012214912663374564,1,1,,0.00012214912663374564
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k,,0,,The stdout only shows a BP test statistic (2.893707e-30) and does not contain the coefficient table from summary(second_stage) that would display the treatment effect on institutional ownership.,,0,0,,
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514,,0,,,,0,0,,
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in array(x, c(length(x), 1L), if (!is.null(names(x))) list(names(x),  : 
  'data' must be of a vector type, was 'NULL'
Calls: suppressMessages ... sargan_test -> as.matrix -> as.matrix.default -",GPT-4o,gpt-4o,,0,,,,0,0,,
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5813,2.9189,0,,o3,o3,0.5813,0,-0.3029,The IV coefficient on institutional ownership (x) from the main 2SLS regression is explicitly reported in the output as -0.3029.,0.00011223566849537686,1,1,,0.00011223566849537686
