scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug
s33,DID,-0.2,negative,-0.27914,negative,canonical,-0.27914,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected symbol in:
""library(lmtest)
did_model lm""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s34,DID,0.18,positive,0.153932,positive,canonical,0.153932,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s35,DID,-0.35,negative,-0.290525,negative,canonical,-0.290525,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s36,DID,0.22,positive,0.207083,positive,canonical,0.207083,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.494367,1.3873,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s37,DID,-0.15,negative,-0.180967,negative,canonical,-0.180967,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected symbol in:
""library(plm)
library sandwich""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s38,DID,-0.2,negative,-0.161211,negative,canonical,-0.161211,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s39,DID,0.15,positive,0.197254,positive,canonical,0.197254,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s40,DID,0.3,positive,0.412751,positive,canonical,0.412751,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s41,DID,-0.1,negative,-0.08474,negative,canonical,-0.08474,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeftest(did_model_clustered, vcov. = vcovHC) : 
  could not find function ""coeftest""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s42,DID,0.2,positive,0.182152,positive,canonical,0.182152,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in df %>% filter(post == 0) : could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers -> plm -> row.names
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s43,DID,-0.25,negative,-0.188272,negative,canonical,-0.188272,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in tidy_did_model %>% filter(term == ""treated:post"") %>% pull(estimate) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s44,DID,0.12,positive,0.143254,positive,canonical,0.143254,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s45,DID,-0.12,negative,-0.278644,negative,canonical,-0.278644,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s46,DID,0.08,positive,-0.178946,negative,canonical,-0.178946,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.004246113,0.9763,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s47,DID,-0.18,negative,-0.251963,negative,canonical,-0.251963,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected symbol in:
""# Convert data to pdata.frame for panel data analysis
data pdata""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s48,DID,0.1,positive,0.311359,positive,canonical,0.311359,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,2.2117,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s49,DID,-0.15,negative,-0.030578,negative,canonical,-0.030578,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in tidy_model %>% filter(term == ""treated:post"") %>% pull(estimate) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s50,DID,0.25,positive,0.406195,positive,canonical,0.406195,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.442759,0.09,1,,Llama,meta-llama-Llama-3.3-70B-Instruct
s51,EVENT_STUDY,-0.02,negative,-0.019207,negative,canonical,-0.019207,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,53.0644,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s52,EVENT_STUDY,0.025,positive,0.025432,positive,canonical,0.025432,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,38.3205,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s53,EVENT_STUDY,-0.03,negative,-0.02978,negative,canonical,-0.02978,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,34.5796,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s54,EVENT_STUDY,0.018,positive,0.01811,positive,canonical,0.01811,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(coin) : there is no package called ‘coin’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s55,EVENT_STUDY,-0.028,negative,-0.027954,negative,canonical,-0.027954,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.173044087842,5.1903,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s56,EVENT_STUDY,0.022,positive,0.022125,positive,canonical,0.022125,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s57,EVENT_STUDY,-0.015,negative,-0.015384,negative,canonical,-0.015384,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s58,EVENT_STUDY,-0.025,negative,-0.024748,negative,canonical,-0.024748,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(PerformanceAnalytics) : 
  there is no package called ‘PerformanceAnalytics’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s59,EVENT_STUDY,0.03,positive,0.029434,positive,canonical,0.029434,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s60,EVENT_STUDY,-0.02,negative,-0.021024,negative,canonical,-0.021024,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.11729367318,4.579,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s61,EVENT_STUDY,0.018,positive,0.018012,positive,canonical,0.018012,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.17895537019875,8.9353,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s62,EVENT_STUDY,-0.018,negative,-0.017795,negative,canonical,-0.017795,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(finance) : there is no package called ‘finance’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s63,EVENT_STUDY,0.015,positive,0.015153,positive,canonical,0.015153,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s64,EVENT_STUDY,-0.022,negative,-0.023212,negative,canonical,-0.023212,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s65,EVENT_STUDY,0.028,positive,0.028048,positive,canonical,0.028048,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,34.6532,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s66,EVENT_STUDY,-0.012,negative,-0.01299,negative,canonical,-0.01299,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,77.9823,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s67,IV,0.4,positive,0.487238,positive,canonical,0.487238,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s68,IV,-0.35,negative,-0.434746,negative,canonical,-0.434746,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in pdata.frame(data, index = c(1:nrow(data)), drop.index = TRUE) : 
  'index' can be of length 3 at the most (one index variable for individual, time, group)
Calls: suppressMessages -> withCalli",Llama,meta-llama-Llama-3.3-70B-Instruct
s69,IV,0.3,positive,0.405397,positive,canonical,0.405397,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,1.4667,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s70,IV,-0.25,negative,-0.292427,negative,canonical,-0.292427,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in ivreg(y ~ x + controls | z + controls, data = data) : 
  could not find function ""ivreg""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in pdata.frame(data, index = index, ...) : 
  variable 'firm' does not exist (individual index)
Calls: suppressMessages -> withCallingHandlers -> plm -> pdata.frame
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in pdata.frame(data, index = 1:nrow(data)) : 
  'index' can be of length 3 at the most (one index variable for individual, time, group)
Calls: suppressMessages -> withCallingHandlers -> pdata.fr",Llama,meta-llama-Llama-3.3-70B-Instruct
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(model) : 
  'arg' should be one of “within”, “random”, “ht”, “between”, “pooling”, “fd”
Calls: suppressMessages -> withCallingHandlers -> plm -> match.arg
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,1.2229,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,0.5692,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"*`, year, value = `<int>`)
  4. ├─tibble:::`$<-.tbl_df`(`*tmp*`, year, value = `<int>`)
  5. │ └─tibble:::tbl_subassign(...)
  6. │   └─tibble:::vectbl_recycle_rhs_rows(value, fast_nrow(xo), i_arg = N",Llama,meta-llama-Llama-3.3-70B-Instruct
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in pdata.frame(data, index = index, ...) : 
  variable 'student_id' does not exist (individual index)
Calls: suppressMessages -> withCallingHandlers -> plm -> pdata.frame
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.467165,127.5186,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected ')' in:
""library(readr)
library/plm)""
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error: variable 'treated' was fitted with type ""factor"" but type ""numeric"" was supplied
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in tidy(model) %>% filter(term == ""treated"") %>% pull(estimate) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in terms.formula(formula, data = data) : 
  invalid model formula in ExtractVars
Calls: suppressMessages ... <Anonymous> -> model.frame.default -> terms -> terms.formula
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in contrib.url(repos, ""source"") : 
  trying to use CRAN without setting a mirror
Calls: suppressMessages ... withCallingHandlers -> install.packages -> contrib.url
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s90,RDD,0.25,positive,0.224653,positive,canonical,0.224653,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
s91,RDD,0.18,positive,0.146146,positive,canonical,0.146146,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,`geom_smooth()` using formula = 'y ~ x',Llama,meta-llama-Llama-3.3-70B-Instruct
s92,RDD,0.3,positive,0.275003,positive,canonical,0.275003,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s93,RDD,0.2,positive,0.17718,positive,canonical,0.17718,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in data %>% filter(near_cutoff == 1) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s94,RDD,0.22,positive,0.264096,positive,canonical,0.264096,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in data %>% filter(distance_to_cutoff <= h) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s95,RDD,0.28,positive,0.31655,positive,canonical,0.31655,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,`geom_smooth()` using formula = 'y ~ x',Llama,meta-llama-Llama-3.3-70B-Instruct
s96,RDD,0.15,positive,0.191463,positive,canonical,0.191463,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.17501,0.0859,1,,Llama,meta-llama-Llama-3.3-70B-Instruct
s97,RDD,0.18,positive,0.204837,positive,canonical,0.204837,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in data %>% filter(near_cutoff == 1) : 
  could not find function ""%>%""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s98,RDD,0.12,positive,0.05694,positive,canonical,0.05694,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,16.5623,0,`geom_smooth()` using formula = 'y ~ x',Llama,meta-llama-Llama-3.3-70B-Instruct
s99,RDD,0.25,positive,0.243461,positive,canonical,0.243461,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Llama,meta-llama-Llama-3.3-70B-Instruct
s100,RDD,0.22,positive,0.199386,positive,canonical,0.199386,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Llama,meta-llama-Llama-3.3-70B-Instruct
